country,subnational,subnational2,threshold,area_ha,extent_2000_ha,extent_2010_ha,gain_2000-2012_ha,tc_loss_ha_2001,tc_loss_ha_2002,tc_loss_ha_2003,tc_loss_ha_2004,tc_loss_ha_2005,tc_loss_ha_2006,tc_loss_ha_2007,tc_loss_ha_2008,tc_loss_ha_2009,tc_loss_ha_2010,tc_loss_ha_2011,tc_loss_ha_2012,tc_loss_ha_2013,tc_loss_ha_2014,tc_loss_ha_2015,tc_loss_ha_2016,tc_loss_ha_2017,tc_loss_ha_2018,tc_loss_ha_2019,tc_loss_ha_2020
India,Telangana,Mahbubnagar,75,837327,64,2,7,2,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Telangana,Medak,0,975732,975732,975732,0,38,3,3,2,3,8,8,8,9,0,6,,4,3,0,0,0,2,,6
India,Telangana,Medak,0,975732,386,423,0,28,8,8,8,2,4,3,3,5,0,2,3,0,0,0,0,0,0,0,0
India,Telangana,Medak,5,975732,628,44,0,28,8,8,8,2,4,3,2,4,0,2,2,0,0,0,0,0,0,0,0
India,Telangana,Medak,20,975732,465,24,0,27,8,8,7,2,4,3,2,4,0,,2,0,0,0,0,0,0,0,0
India,Telangana,Medak,25,975732,3,83,0,26,7,7,7,,3,3,2,4,0,,2,0,0,0,0,0,0,0,0
India,Telangana,Medak,30,975732,30,48,0,25,7,7,7,,3,3,2,4,0,,2,0,0,0,0,0,0,0,0
India,Telangana,Medak,50,975732,20,4,0,7,5,3,5,0,2,2,,3,0,,,0,0,0,0,0,0,0,0
India,Telangana,Medak,75,975732,60,,0,8,3,,2,0,,,0,2,0,0,0,0,0,0,0,0,0,0,0
India,Telangana,Nalgonda,0,4094,4094,4094,55,48,6,2,0,3,3,,5,8,2,4,2,52,2,,0,0,,0,0
India,Telangana,Nalgonda,0,4094,2858,249,55,37,,6,6,2,4,3,3,3,,3,3,0,0,0,0,0,0,0,0
India,Telangana,Nalgonda,5,4094,525,340,55,37,,6,6,2,4,3,3,3,,3,3,0,0,0,0,0,0,0,0
India,Telangana,Nalgonda,20,4094,89,54,55,36,0,5,6,,3,3,2,2,,3,3,0,0,0,0,0,0,0,0
India,Telangana,Nalgonda,25,4094,837,662,55,34,9,4,5,,3,3,2,2,0,2,2,0,0,0,0,0,0,0,0
India,Telangana,Nalgonda,30,4094,393,362,55,34,9,4,5,,3,3,2,2,0,2,2,0,0,0,0,0,0,0,0
India,Telangana,Nalgonda,50,4094,7,28,55,8,4,,2,0,,,,,0,0,,0,0,0,0,0,0,0,0
India,Telangana,Nalgonda,75,4094,34,,55,8,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Telangana,Nizamabad,0,790786,790786,790786,0,57,70,5,50,0,83,27,38,20,5,3,89,24,52,0,0,,,0,
India,Telangana,Nizamabad,0,790786,26728,274,0,5,52,73,34,6,67,7,97,84,3,85,73,7,34,0,0,0,0,0,0
India,Telangana,Nizamabad,5,790786,6325,645,0,50,48,68,33,6,64,7,9,80,3,80,70,6,33,0,0,0,0,0,0
India,Telangana,Nizamabad,20,790786,4694,5756,0,50,46,62,32,6,64,6,89,78,3,78,69,5,32,0,0,0,0,0,0
India,Telangana,Nizamabad,25,790786,64,584,0,48,42,49,28,6,6,5,82,72,2,73,66,4,3,0,0,0,0,0,0
India,Telangana,Nizamabad,30,790786,5468,3355,0,48,4,48,28,6,60,4,8,72,2,7,65,4,30,0,0,0,0,0,0
India,Telangana,Nizamabad,50,790786,864,5,0,44,32,3,7,2,38,7,39,4,,38,37,,5,0,0,0,0,0,0
India,Telangana,Nizamabad,75,790786,235,5,0,32,7,5,8,0,9,,2,6,0,2,4,0,0,0,0,0,0,0,0
India,Telangana,Ranga Reddy,0,754836,754836,754836,0,3,3,3,4,2,7,2,4,4,0,23,36,48,4,0,0,,2,,0
India,Telangana,Ranga Reddy,0,754836,639,83,0,,2,,3,,3,,2,2,0,3,2,0,0,0,0,0,0,0,0
India,Telangana,Ranga Reddy,5,754836,666,25,0,0,,,2,,3,,2,2,0,3,2,0,0,0,0,0,0,0,0
India,Telangana,Ranga Reddy,20,754836,607,2,0,0,,,2,,2,,2,,0,2,,0,0,0,0,0,0,0,0
India,Telangana,Ranga Reddy,25,754836,37,2,0,0,,,2,0,2,,2,,0,2,,0,0,0,0,0,0,0,0
India,Telangana,Ranga Reddy,30,754836,86,8,0,0,,,2,0,2,,2,,0,2,,0,0,0,0,0,0,0,0
India,Telangana,Ranga Reddy,50,754836,26,2,0,8,,0,,0,2,,,,0,,0,0,0,0,0,0,0,0,0
India,Telangana,Ranga Reddy,75,754836,8,0,0,3,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Telangana,Warangal,0,280889,280889,280889,23,390,99,305,327,246,543,550,5,23,265,856,40,222,89,9,98,8,52,24,8
India,Telangana,Warangal,0,280889,22267,54402,23,338,75,25,25,64,382,406,820,860,27,583,284,49,754,80,87,63,48,23,6
India,Telangana,Warangal,5,280889,983,25642,23,325,70,239,232,47,344,369,758,750,93,450,23,36,743,76,82,56,47,22,5
India,Telangana,Warangal,20,280889,89845,22345,23,320,66,23,29,39,326,353,732,705,8,395,208,29,734,72,8,53,47,22,5
India,Telangana,Warangal,25,280889,79380,4702,23,305,62,23,205,27,30,33,694,630,68,306,72,23,723,70,79,50,46,22,5
India,Telangana,Warangal,30,280889,44423,93032,23,300,60,209,96,20,283,35,653,569,54,23,9,84,664,44,67,30,42,2,5
India,Telangana,Warangal,50,280889,8869,9570,23,29,32,7,7,66,37,96,44,0,79,795,76,38,450,22,34,78,30,7,3
India,Telangana,Warangal,75,280889,235,48,23,69,2,5,5,8,0,2,30,53,5,69,83,0,8,0,0,,,0,0
India,Tripura,Dhalai,0,243285,243285,243285,243,785,434,223,640,309,448,47,986,839,69,52,500,50,2667,2300,2955,8394,3904,5945,685
India,Tripura,Dhalai,0,243285,2027,92494,243,784,433,222,638,308,437,466,979,833,687,50,499,4,260,2246,2889,8243,3827,5838,6732
India,Tripura,Dhalai,5,243285,205664,872,243,783,433,22,637,307,433,464,977,83,686,509,498,76,2505,270,2787,7974,3687,5655,6533
India,Tripura,Dhalai,20,243285,204469,85979,243,783,433,22,636,307,43,463,976,829,686,509,498,73,2496,263,2780,7956,3678,564,658
India,Tripura,Dhalai,25,243285,203204,842,243,783,432,22,636,307,430,462,976,829,685,508,497,7,2492,260,2776,7949,3673,5636,652
India,Tripura,Dhalai,30,243285,96775,79288,243,783,432,22,636,307,427,46,974,828,684,508,496,5,2325,207,2586,7557,345,537,6220
India,Tripura,Dhalai,50,243285,83973,57489,243,774,426,27,62,30,388,432,948,809,666,498,489,967,228,93,248,729,327,576,6008
India,Tripura,Dhalai,75,243285,862,769,243,702,387,88,524,262,27,89,756,669,545,399,40,39,937,798,207,3544,466,2483,2767
India,Tripura,Gomati,0,4064,4064,4064,92,409,346,288,339,322,967,900,8,78,643,454,406,53,842,326,553,35,926,38,256
India,Tripura,Gomati,0,4064,33,92366,92,408,345,287,335,32,957,892,96,67,637,45,403,50,83,36,53,287,888,3,22
India,Tripura,Gomati,5,4064,99474,8683,92,408,345,287,335,320,954,889,94,64,636,450,402,500,790,302,496,226,860,974,85
India,Tripura,Gomati,20,4064,97934,85669,92,408,344,287,334,320,953,888,92,63,635,449,40,497,786,30,492,220,855,97,82
India,Tripura,Gomati,25,4064,96096,8357,92,407,344,287,334,320,95,887,9,62,635,449,40,496,784,300,490,27,853,969,80
India,Tripura,Gomati,30,4064,92622,78803,92,407,344,286,333,39,950,886,89,60,634,448,399,485,76,28,465,59,820,937,39
India,Tripura,Gomati,50,4064,8079,57988,92,400,336,278,324,30,9,855,42,20,6,432,383,454,708,262,45,76,756,87,69
India,Tripura,Gomati,75,4064,24378,3073,92,349,270,202,227,233,625,6,693,73,425,28,259,98,57,60,96,302,209,237,295
India,Tripura,Khowai,0,3448,3448,3448,77,27,76,63,482,63,323,892,308,684,278,227,52,347,390,256,450,35,60,672,887
India,Tripura,Khowai,0,3448,72735,6379,77,270,75,63,480,63,32,888,305,679,276,225,50,326,377,250,434,32,588,654,869
India,Tripura,Khowai,5,3448,70225,59059,77,270,75,62,479,63,320,887,305,677,275,224,49,38,362,238,48,263,56,629,84
India,Tripura,Khowai,20,3448,6920,58423,77,269,75,62,479,63,39,885,305,677,274,224,49,36,36,237,46,26,560,626,838
India,Tripura,Khowai,25,3448,68044,57080,77,269,75,62,479,63,39,885,304,676,273,224,49,33,359,236,45,259,559,625,836
India,Tripura,Khowai,30,3448,64933,53587,77,269,75,62,479,63,38,883,304,675,273,223,48,295,329,209,382,74,508,574,775
India,Tripura,Khowai,50,3448,55986,39452,77,264,7,6,466,6,306,853,290,647,258,2,42,255,302,96,356,22,476,544,738
India,Tripura,Khowai,75,3448,6055,9745,77,27,59,49,368,50,230,60,202,442,79,44,3,5,69,58,4,390,42,63,250
India,Tripura,North Tripura,0,3984,3984,3984,207,33,63,87,22,6,340,59,238,42,276,92,75,363,286,32,877,34,42,2400,956
India,Tripura,North Tripura,0,3984,6528,93489,207,33,63,87,220,6,339,58,235,40,274,9,74,338,220,226,833,3027,348,2307,868
India,Tripura,North Tripura,5,3984,895,89898,207,33,63,87,220,5,338,57,234,409,273,90,74,304,6,0,767,2852,240,260,749
India,Tripura,North Tripura,20,3984,8,89299,207,33,63,87,220,5,338,57,234,408,273,90,74,303,,93,762,2837,232,252,738
India,Tripura,North Tripura,25,3984,99838,88258,207,33,63,87,220,5,338,57,233,408,272,90,73,302,8,89,760,2832,227,248,734
India,Tripura,North Tripura,30,3984,9553,85079,207,32,63,87,220,5,337,56,233,407,272,88,73,259,997,968,684,265,7,2007,602
India,Tripura,North Tripura,50,3984,87069,7926,207,30,62,85,25,4,329,507,225,396,263,83,69,243,930,902,638,250,36,894,55
India,Tripura,North Tripura,75,3984,42649,34309,207,293,55,74,8,90,284,444,69,326,2,43,38,97,403,382,280,24,449,839,695
India,Tripura,Sipahijala,0,2396,2396,2396,73,85,2,4,245,34,262,402,475,52,427,47,282,55,20,55,86,202,5,75,239
India,Tripura,Sipahijala,0,2396,55847,4575,73,84,0,38,240,3,253,393,460,500,45,406,273,38,84,5,60,82,94,49,209
India,Tripura,Sipahijala,5,2396,52075,38767,73,83,9,37,240,30,253,390,457,497,43,404,272,35,79,48,53,75,92,42,202
India,Tripura,Sipahijala,20,2396,5043,37923,73,83,8,37,238,30,252,388,454,495,42,402,27,33,76,48,50,74,90,39,200
India,Tripura,Sipahijala,25,2396,4809,35995,73,83,8,37,238,29,25,387,452,494,4,400,27,3,74,47,49,72,89,35,97
India,Tripura,Sipahijala,30,2396,44035,3352,73,83,8,37,237,29,249,386,449,492,408,398,269,26,68,44,40,64,83,22,84
India,Tripura,Sipahijala,50,2396,3093,4492,73,75,89,2,2,2,220,345,394,440,37,355,238,5,39,38,2,42,7,2,55
India,Tripura,Sipahijala,75,2396,3836,49,73,46,4,63,0,54,0,80,73,208,8,66,6,3,6,5,8,9,3,7,2
India,Tripura,South Tripura,0,52454,52454,52454,5,943,709,36,467,439,2356,838,682,757,537,360,293,44,59,356,70,430,988,847,859
India,Tripura,South Tripura,0,52454,9988,86099,5,942,707,35,465,437,2343,832,67,744,53,355,287,37,557,328,647,365,939,809,89
India,Tripura,South Tripura,5,52454,94020,78809,5,94,706,34,463,436,2339,829,668,74,529,354,286,359,536,308,64,306,894,770,780
India,Tripura,South Tripura,20,52454,9530,77408,5,94,705,33,463,436,2337,826,665,739,527,353,285,354,53,304,608,299,888,764,776
India,Tripura,South Tripura,25,52454,893,7465,5,94,705,33,463,435,2334,825,663,737,527,352,285,350,528,302,603,297,885,762,773
India,Tripura,South Tripura,30,52454,8426,68592,5,939,704,33,462,435,2329,823,66,734,525,350,284,336,509,285,569,238,84,722,737
India,Tripura,South Tripura,50,52454,69346,463,5,93,692,304,448,423,2259,788,600,687,499,337,268,29,459,252,495,43,768,660,680
India,Tripura,South Tripura,75,52454,944,67,5,846,586,246,355,340,687,568,58,447,353,24,92,55,2,54,0,303,87,52,75
India,Tripura,Unokoti,0,77444,77444,77444,90,257,53,60,284,55,49,457,307,393,320,29,57,94,264,295,322,955,49,858,686
India,Tripura,Unokoti,0,77444,5662,48208,90,257,52,60,283,55,48,455,306,39,38,27,56,89,252,284,307,920,462,82,659
India,Tripura,Unokoti,5,77444,54026,4500,90,257,52,60,283,55,47,455,305,390,37,27,56,85,234,264,286,872,427,777,69
India,Tripura,Unokoti,20,77444,53349,44604,90,257,52,59,283,55,47,455,305,390,37,26,56,85,233,263,284,869,424,773,66
India,Tripura,Unokoti,25,77444,52527,43690,90,257,52,59,282,55,47,454,305,390,37,26,56,84,233,262,283,867,424,772,65
India,Tripura,Unokoti,30,77444,50734,425,90,257,52,59,282,55,46,453,305,389,37,26,55,8,225,249,266,833,400,74,589
India,Tripura,Unokoti,50,77444,44585,29753,90,255,52,57,277,5,408,444,297,38,308,209,52,74,203,227,24,772,367,683,547
India,Tripura,Unokoti,75,77444,2060,6796,90,23,42,45,230,39,335,344,224,294,25,54,7,7,37,53,50,20,85,70,28
India,Tripura,West Tripura,0,55,55,55,80,42,5,55,262,85,28,374,258,424,246,206,75,97,98,49,86,256,35,40,220
India,Tripura,West Tripura,0,55,52743,44356,80,4,2,53,257,83,2,364,24,408,228,98,65,75,88,47,56,29,3,5,70
India,Tripura,West Tripura,5,55,48667,38454,80,4,,52,255,82,9,362,238,404,224,96,62,7,87,46,5,22,99,9,60
India,Tripura,West Tripura,20,55,4679,37654,80,40,,52,253,82,7,359,234,40,222,94,6,69,85,46,48,208,97,7,54
India,Tripura,West Tripura,25,55,44544,35983,80,40,0,52,253,8,7,358,233,398,220,93,59,68,84,45,46,206,96,5,5
India,Tripura,West Tripura,30,55,40464,389,80,40,0,52,25,8,7,356,23,396,28,9,58,65,79,43,33,87,86,94,30
India,Tripura,West Tripura,50,55,29099,777,80,38,98,45,230,70,0,38,9,354,80,63,30,48,60,40,3,59,65,73,94
India,Tripura,West Tripura,75,55,5635,260,80,26,46,23,33,3,49,66,76,85,64,6,5,5,0,3,9,3,4,2,7
India,Uttar Pradesh,Agra,0,352635,352635,352635,9,,2,2,4,3,5,,0,5,0,8,7,,0,0,0,0,0,0,0
India,Uttar Pradesh,Agra,0,352635,956,862,9,,2,,2,2,4,6,7,2,4,0,2,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Agra,5,352635,756,653,9,,,,2,2,3,6,7,2,4,0,2,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Agra,20,352635,63,637,9,,,,2,2,3,5,7,2,4,9,2,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Agra,25,352635,346,588,9,,,,2,2,3,5,6,2,4,9,2,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Agra,30,352635,,433,9,,,,2,2,3,5,6,2,4,9,2,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Agra,50,352635,546,22,9,,,0,,2,3,3,5,2,3,7,2,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Agra,75,352635,68,8,9,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Aligarh,0,386530,386530,386530,2,,,0,,4,7,9,8,20,2,8,,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Aligarh,0,386530,932,683,2,,,0,5,2,3,3,2,7,,2,4,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Aligarh,5,386530,609,470,2,,,0,5,,2,3,2,6,,2,3,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Aligarh,20,386530,522,427,2,,,0,4,,,2,,4,,,2,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Aligarh,25,386530,437,357,2,,,0,4,,,2,,4,,,2,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Aligarh,30,386530,269,234,2,,,0,4,,,2,,4,,,2,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Aligarh,50,386530,,76,2,,,0,2,0,0,,,3,0,0,,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Aligarh,75,386530,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Allahabad,0,54803,54803,54803,87,,,,0,9,8,,6,3,3,4,6,7,3,0,0,0,0,0,0
India,Uttar Pradesh,Allahabad,0,54803,842,4643,87,0,0,0,3,2,,3,5,2,,,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Allahabad,5,54803,74,3243,87,0,0,0,3,2,,2,5,,,,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Allahabad,20,54803,7,2979,87,0,0,0,3,2,,2,4,,0,,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Allahabad,25,54803,903,2680,87,0,0,0,,0,,,3,,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Allahabad,30,54803,9,798,87,0,0,0,,0,,,3,,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Allahabad,50,54803,26,305,87,0,0,0,0,0,,,2,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Allahabad,75,54803,5,5,87,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Ambedkar Nagar,0,232472,232472,232472,34,,2,2,3,9,6,5,3,4,2,,,,0,,0,0,0,0,0
India,Uttar Pradesh,Ambedkar Nagar,0,232472,4032,5455,34,0,,0,2,3,,2,,,0,0,3,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Ambedkar Nagar,5,232472,2923,3889,34,0,,0,2,3,,2,,,0,0,3,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Ambedkar Nagar,20,232472,283,364,34,0,,0,2,3,,2,,,0,0,3,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Ambedkar Nagar,25,232472,2492,3282,34,0,,0,,2,,2,,,0,0,2,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Ambedkar Nagar,30,232472,90,267,34,0,,0,,2,,2,,,0,0,2,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Ambedkar Nagar,50,232472,67,682,34,0,,0,,,0,2,,,0,0,,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Ambedkar Nagar,75,232472,4,64,34,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Amethi,0,330740,330740,330740,42,,0,,,,,4,3,3,2,4,4,3,3,0,0,0,0,0,0
India,Uttar Pradesh,Amethi,0,330740,2634,576,42,0,0,0,0,0,0,,,,0,0,2,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Amethi,5,330740,963,704,42,0,0,0,0,0,0,,,,0,0,2,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Amethi,20,330740,872,684,42,0,0,0,0,0,0,,,,0,0,2,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Amethi,25,330740,686,5227,42,0,0,0,0,0,0,,,,0,0,2,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Amethi,30,330740,80,3026,42,0,0,0,0,0,0,,,,0,0,2,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Amethi,50,330740,46,530,42,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Amethi,75,330740,,6,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Amroha,0,2573,2573,2573,9,6,3,2,6,9,7,4,2,22,2,28,38,8,6,0,,0,0,2,3
India,Uttar Pradesh,Amroha,0,2573,572,5,9,3,,0,2,,5,3,3,7,3,5,5,,,0,0,0,0,0,0
India,Uttar Pradesh,Amroha,5,2573,5337,552,9,3,,0,2,,4,3,3,7,3,5,5,,0,0,0,0,0,0,0
India,Uttar Pradesh,Amroha,20,2573,5227,496,9,3,,0,2,,4,3,3,5,3,4,4,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Amroha,25,2573,447,49,9,3,0,0,2,,3,3,3,5,3,4,4,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Amroha,30,2573,225,224,9,2,0,0,2,,3,3,3,5,2,4,4,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Amroha,50,2573,26,8,9,,0,0,0,0,0,0,,2,,,,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Amroha,75,2573,3,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Auraiya,0,27850,27850,27850,2,,0,,,,,,,2,,6,7,,,0,0,0,0,0,0
India,Uttar Pradesh,Auraiya,0,27850,228,380,2,,0,0,0,0,0,,0,0,0,2,3,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Auraiya,5,27850,68,206,2,,0,0,0,0,0,,0,0,0,2,3,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Auraiya,20,27850,47,6,2,,0,0,0,0,0,,0,0,0,2,3,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Auraiya,25,27850,23,5,2,,0,0,0,0,0,,0,0,0,2,3,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Auraiya,30,27850,52,54,2,,0,0,0,0,0,,0,0,0,2,3,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Auraiya,50,27850,23,5,2,,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Auraiya,75,27850,5,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Azamgarh,0,389662,389662,389662,53,2,3,6,9,9,7,9,7,2,4,4,23,4,3,,0,0,0,0,0
India,Uttar Pradesh,Azamgarh,0,389662,60,30,53,2,2,4,7,6,5,7,4,8,3,3,8,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Azamgarh,5,389662,4263,6844,53,2,2,4,7,6,5,7,4,7,3,2,8,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Azamgarh,20,389662,468,6004,53,2,2,4,7,6,5,6,4,6,3,2,8,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Azamgarh,25,389662,3642,4988,53,2,2,4,6,5,5,6,4,6,2,2,8,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Azamgarh,30,389662,399,3073,53,2,2,4,6,5,5,6,4,6,2,2,8,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Azamgarh,50,389662,58,854,53,2,,3,6,5,4,5,3,5,2,,5,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Azamgarh,75,389662,55,47,53,,,2,4,3,2,3,2,2,,,3,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Baghpat,0,33245,33245,33245,29,8,0,,4,,4,33,,27,7,5,58,4,,0,0,0,0,0,0
India,Uttar Pradesh,Baghpat,0,33245,956,65,29,,0,0,,,,4,,4,2,,5,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Baghpat,5,33245,862,9,29,,0,0,,,,4,,4,2,,5,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Baghpat,20,33245,785,996,29,,0,0,0,0,,2,,3,,,4,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Baghpat,25,33245,279,956,29,,0,0,0,0,,2,,3,,,4,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Baghpat,30,33245,8,759,29,,0,0,0,0,,2,,3,,,4,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Baghpat,50,33245,5,397,29,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Baghpat,75,33245,,34,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Bahraich,0,36870,36870,36870,83,4,6,,8,9,6,26,,2,,7,8,7,4,0,0,0,0,0,0
India,Uttar Pradesh,Bahraich,0,36870,37785,3252,83,3,2,0,4,4,8,2,2,7,5,7,7,4,0,0,0,0,0,0,0
India,Uttar Pradesh,Bahraich,5,36870,34563,28990,83,3,,0,3,4,8,,2,6,5,7,7,4,0,0,0,0,0,0,0
India,Uttar Pradesh,Bahraich,20,36870,33746,28530,83,3,,0,3,3,7,0,2,6,4,6,7,3,0,0,0,0,0,0,0
India,Uttar Pradesh,Bahraich,25,36870,3580,27496,83,3,,0,3,3,7,9,2,6,4,6,6,3,0,0,0,0,0,0,0
India,Uttar Pradesh,Bahraich,30,36870,29878,23583,83,3,,0,3,3,7,9,2,6,4,6,6,2,0,0,0,0,0,0,0
India,Uttar Pradesh,Bahraich,50,36870,3329,9390,83,2,0,0,,,3,3,0,2,2,,4,,0,0,0,0,0,0,0
India,Uttar Pradesh,Bahraich,75,36870,549,420,83,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Ballia,0,300802,300802,300802,22,0,,,2,2,2,,,3,,2,4,7,2,0,0,0,0,0,0
India,Uttar Pradesh,Ballia,0,300802,2095,9689,22,0,,,,,,,,,0,,,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Ballia,5,300802,46,6580,22,0,,,,,,,,,0,,,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Ballia,20,300802,99,66,22,0,,,,,,0,0,,0,0,,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Ballia,25,300802,708,5360,22,0,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Ballia,30,300802,52,3476,22,0,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Ballia,50,300802,22,6,22,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Ballia,75,300802,5,7,22,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Balrampur,0,33679,33679,33679,94,6,3,6,6,,3,38,9,26,0,5,26,8,8,4,,,0,3,5
India,Uttar Pradesh,Balrampur,0,33679,479,47589,94,3,3,3,,8,3,26,2,20,9,88,6,6,4,2,,,0,,4
India,Uttar Pradesh,Balrampur,5,33679,45508,44470,94,3,3,3,,8,2,24,2,20,9,86,5,6,4,2,,,0,,4
India,Uttar Pradesh,Balrampur,20,33679,44827,44058,94,3,2,3,0,7,2,23,,8,9,85,5,5,4,2,0,,0,0,4
India,Uttar Pradesh,Balrampur,25,33679,43845,43339,94,3,2,3,9,7,2,22,8,8,9,82,4,5,4,2,0,,0,0,4
India,Uttar Pradesh,Balrampur,30,33679,42532,40338,94,3,2,3,9,7,2,22,8,8,9,8,4,5,4,2,0,,0,0,4
India,Uttar Pradesh,Balrampur,50,33679,36405,202,94,2,2,2,5,4,0,3,4,4,8,62,0,3,2,,0,,0,0,3
India,Uttar Pradesh,Balrampur,75,33679,7444,357,94,,,0,2,2,4,5,,7,2,26,3,0,0,0,0,0,0,0,
India,Uttar Pradesh,Banda,0,45968,45968,45968,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Banda,0,45968,92,357,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Banda,5,45968,898,2479,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Banda,20,45968,776,2259,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Banda,25,45968,594,89,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Banda,30,45968,58,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Banda,50,45968,9,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
